"ID","Type","Category","Amount","Date","Note","PaymentMethod","IsRecurring","RecurringInterval"
"f292326a-070d-4846-b187-0818d88d13db","Expense","Entertainment",41.99,"2026-04-24 10:08:17","Movie","Cash",false,"One-time"
"15de1fd9-dfa5-4334-abfa-67e7fae18d7e","Expense","Transport",3.48,"2026-04-24 07:32:37","Bus ride","Bank Transfer",false,"One-time"
"0269e108-d025-4a26-a5f8-2da15045b71b","Expense","Shopping",177.09,"2026-04-23 23:14:38","Electronics","Card",false,"One-time"
"034cd8ec-27f8-44c6-9702-8eb39373cc09","Expense","Food",5.97,"2026-04-23 09:28:03","Groceries","Cash",false,"One-time"
"f07740cf-622f-4a2a-b9f6-1a335791be95","Expense","Entertainment",34.47,"2026-04-21 09:48:01","Outing with friends","Cash",false,"One-time"
"3316523e-b399-42f6-8d5c-bf064676722d","Expense","Transport",31.95,"2026-04-20 10:40:44","Taxi ride","Bank Transfer",false,"One-time"
"02c69f25-1976-4b17-9608-a5dca6fd9cd5","Expense","Food",21.73,"2026-04-18 06:28:44","Mess meal","Card",false,"One-time"
"7295be4b-40a3-4fb5-87de-df8ef4ff9ab2","Expense","Food",21.77,"2026-04-16 08:53:10","Mess meal","Cash",false,"One-time"
"163051a6-8753-4529-a77b-6db02d05d549","Expense","Transport",3.64,"2026-04-16 03:45:34","Metro ride","Cash",false,"One-time"
"fb999b28-bf2e-4955-910a-5081ab67abc7","Expense","Transport",24.56,"2026-04-16 02:21:01","Taxi ride","Bank Transfer",false,"One-time"
"46eadbc2-4d5c-4c51-ad55-5bf55feb2a2f","Expense","Utilities",96.43,"2026-04-15 13:29:24","Electricity, water, internet","Bank Transfer",true,"Monthly"
"80f1ad6f-5679-45f9-a152-6a5f09be3300","Expense","Transport",7.02,"2026-04-15 07:04:42","Auto ride","Card",false,"One-time"
"cdf7b1de-c72e-4240-88d6-b4d831e146b0","Expense","Food",19.27,"2026-04-15 02:05:35","Groceries","Cash",false,"One-time"
"e87e3743-78ed-4eaf-9658-d5fde592be1d","Expense","Transport",2.4,"2026-04-13 13:07:14","Metro ride","Card",false,"One-time"
"8366cfc3-bf82-4599-bd43-47672fb32ecd","Expense","Transport",9.35,"2026-04-13 06:41:02","Metro ride","Bank Transfer",false,"One-time"
"b3f9d3fe-e105-4ccd-a4da-cad37836a9ba","Expense","Food",12.93,"2026-04-11 23:25:54","Mess meal","Card",false,"One-time"
"86ee56ae-2169-41a1-aa50-6bb8ed291cc7","Expense","Transport",3.37,"2026-04-11 06:43:42","Bus ride","Cash",false,"One-time"
"9b00fd11-49eb-4614-af4d-76df4e74d42f","Expense","Groceries",38.42,"2026-04-10 03:34:47","Mess meal","Bank Transfer",false,"One-time"
"a342c26a-487f-4529-bbe7-7907972cdf72","Expense","Food",9.33,"2026-04-09 04:28:22","Mess meal","Bank Transfer",false,"One-time"
"b40a16c9-09df-49ed-967e-f8d46830b8dd","Expense","Food",6.83,"2026-04-08 11:58:15","Groceries","Cash",false,"One-time"
"0a84a076-6b44-43dc-9269-786688ef3100","Expense","Shopping",183.19,"2026-04-08 06:34:03","Books","Bank Transfer",false,"One-time"
"ea695514-2317-4231-9514-ae8133669ea2","Expense","Food",6.46,"2026-04-07 16:02:29","Groceries","Card",false,"One-time"
"0e5f585b-89ce-4d8a-aa7f-2134c73f3fd8","Expense","Transport",1.6,"2026-04-06 00:25:41","Auto ride","Cash",false,"One-time"
"6226b195-f91d-40c6-820d-c50b5ffd4ab5","Expense","Transport",9.81,"2026-04-05 10:11:40","Auto ride","Bank Transfer",false,"One-time"
"2a9e19b2-2a34-45ee-a5b8-26c92ab5a09b","Expense","Food",18.41,"2026-04-04 22:58:08","Groceries","Card",false,"One-time"
"dd603c74-1596-4fa1-a5c6-6a4d2c56b1ab","Expense","Transport",6.81,"2026-04-04 10:20:35","Metro ride","Bank Transfer",false,"One-time"
"60d4a6ef-7bcc-49fd-a249-72275138f2c8","Expense","Food",13.2,"2026-04-03 03:32:49","Restaurant","Card",false,"One-time"
"a27fccf3-b6b5-49d9-89f1-4b90854371ed","Expense","Transport",22.42,"2026-04-03 01:08:23","Taxi ride","Cash",false,"One-time"
"8bb22c5f-b676-42d8-b9cb-38ec4a6af261","Income","Allowance",889.36,"2026-04-02 22:36:06","Parental support","Bank Transfer",true,"Monthly"
"c44fc90c-48ba-40e6-9c73-2f8cc3ef5b15","Expense","Rent",576.0,"2026-04-02 13:15:11","Monthly rent","Bank Transfer",true,"Monthly"
"44cf0b2c-a53f-4d03-80ab-9e064fb9e60f","Expense","Transport",22.54,"2026-04-02 02:56:13","Taxi ride","Bank Transfer",false,"One-time"
"e8977680-c355-4ebd-9015-27ee9f6f1f38","Expense","Transport",6.41,"2026-03-28 17:01:23","Metro ride","Cash",false,"One-time"
"a5bcf8f0-839a-4036-ac8d-8e9d5f9c6fdb","Expense","Groceries",40.46,"2026-03-28 16:37:56","Mess meal","Card",false,"One-time"
"1ec1d305-ad91-409b-bf42-4e4ba478d064","Expense","Transport",9.99,"2026-03-28 08:12:45","Metro ride","Bank Transfer",false,"One-time"
"26d9f571-281a-4c8f-9fe9-7340843503c0","Expense","Transport",35.55,"2026-03-27 11:50:25","Taxi ride","Bank Transfer",false,"One-time"
"cc91acc8-aed1-4778-b904-3fb3d18c40ce","Expense","Food",21.63,"2026-03-27 08:58:06","Restaurant","Card",false,"One-time"
"0a945c1b-07b3-46bb-9b52-3fbc1ac86844","Expense","Food",15.17,"2026-03-26 21:39:04","Snacks","Card",false,"One-time"
"216b0788-89ee-4e78-b491-34fe03868cea","Expense","Transport",23.52,"2026-03-26 17:48:29","Taxi ride","Cash",false,"One-time"
"1e6a176a-261e-4da4-ae93-54f8a8cc7f54","Expense","Groceries",73.92,"2026-03-26 11:42:10","Mess meal","Cash",false,"One-time"
"9fce7513-d44b-4901-a740-1d3a6d3ce782","Expense","Transport",8.05,"2026-03-24 17:58:16","Bus ride","Card",false,"One-time"
"695ba464-7a84-4696-9eb4-c9727fad4286","Expense","Transport",15.67,"2026-03-22 17:11:02","Taxi ride","Cash",false,"One-time"
"5db3209f-7c79-4c00-96c9-f859ee36639b","Expense","Shopping",171.68,"2026-03-21 14:22:44","Electronics","Cash",false,"One-time"
"fc07e864-488a-4759-9cad-a52546d5ea33","Expense","Food",11.1,"2026-03-21 03:21:59","Restaurant","Card",false,"One-time"
"5335131d-9054-4ff8-a380-dd66a69f90ea","Income","Part-time",331.36,"2026-03-20 22:21:54","Freelance project","Card",false,"One-time"
"96ffecf2-c49a-41cc-82bb-245144817837","Expense","Food",20.26,"2026-03-20 13:40:15","Restaurant","Bank Transfer",false,"One-time"
"89efb68e-ae0b-419f-b0f9-59a4ac7e2ccb","Expense","Transport",39.5,"2026-03-19 20:51:38","Taxi ride","Cash",false,"One-time"
"47a22f19-494c-4e9a-bba2-691f5deaed50","Expense","Shopping",123.7,"2026-03-19 15:29:29","Clothes","Cash",false,"One-time"
"9e233186-b58b-4c6a-a7aa-e789ca55e4c8","Expense","Transport",2.29,"2026-03-19 14:40:57","Auto ride","Cash",false,"One-time"
"90be8f1d-49f3-46eb-bac9-43fa53d137a2","Expense","Transport",3.66,"2026-03-19 05:59:53","Auto ride","Cash",false,"One-time"
"fadc0aa9-d4b5-4e15-a28a-1595885ef298","Expense","Transport",9.81,"2026-03-19 01:59:08","Metro ride","Card",false,"One-time"
"af089847-46f7-4e11-9d4b-2929aed40703","Expense","Groceries",39.72,"2026-03-18 03:09:18","Snacks","Cash",false,"One-time"
"39c300fc-740e-4350-933b-e1ec198d2919","Expense","Food",15.51,"2026-03-17 14:11:20","Groceries","Bank Transfer",false,"One-time"
"e0abf4ba-9587-4f0e-b1c1-d7edf6a6f112","Expense","Food",21.15,"2026-03-16 23:49:52","Groceries","Cash",false,"One-time"
"c4e0032e-292d-459f-883e-42069f63e11f","Expense","Groceries",61.91,"2026-03-16 15:17:37","Mess meal","Cash",false,"One-time"
"18f19980-b624-466c-b281-fb4978f3d062","Expense","Transport",26.28,"2026-03-15 16:39:21","Taxi ride","Card",false,"One-time"
"fcb6ed06-4433-4ff5-ba77-1b825d37730a","Expense","Transport",4.27,"2026-03-14 21:48:25","Auto ride","Cash",false,"One-time"
"60177879-b5c3-4921-8961-25686d9ecfcc","Expense","Transport",3.82,"2026-03-14 11:51:31","Auto ride","Cash",false,"One-time"
"5d9ccf28-6f93-4522-a59f-a18e7a2fed88","Expense","Transport",4.13,"2026-03-13 06:08:55","Metro ride","Bank Transfer",false,"One-time"
"13e66b98-72d0-4697-be20-4cc9d84adc07","Expense","Food",5.2,"2026-03-13 05:52:00","Snacks","Cash",false,"One-time"
"0b93804c-35a4-40d9-9858-3e6e64af9894","Expense","Transport",26.96,"2026-03-13 05:07:08","Taxi ride","Cash",false,"One-time"
"4fcb6929-0ded-4e61-aabd-f9950286a54a","Expense","Transport",5.54,"2026-03-13 02:34:24","Metro ride","Card",false,"One-time"
"d5859c8c-df64-4abb-ae6d-2c779ae84383","Income","Part-time",231.45,"2026-03-11 19:19:26","Freelance project","Card",false,"One-time"
"544d8092-d108-4639-9460-a52b6a1ec7f0","Expense","Transport",20.24,"2026-03-11 06:27:49","Taxi ride","Card",false,"One-time"
"93b31aac-bbf0-4e47-9551-ce92510d7d72","Expense","Transport",4.39,"2026-03-10 23:00:31","Auto ride","Card",false,"One-time"
"746fe19b-87a0-4c92-b788-b31d15c49656","Expense","Transport",8.18,"2026-03-10 16:32:34","Bus ride","Cash",false,"One-time"
"80c336e4-ac1d-4465-8e6e-de98b7f18ee2","Expense","Utilities",99.06,"2026-03-10 13:22:12","Electricity, water, internet","Bank Transfer",true,"Monthly"
"c2f36a93-16b8-4e25-ad25-4eba10bac8da","Expense","Food",17.59,"2026-03-10 04:20:15","Snacks","Cash",false,"One-time"
"75ac42e6-8af4-4c24-bea8-684abda3db79","Expense","Entertainment",52.89,"2026-03-09 06:00:09","Concert","Card",false,"One-time"
"e69ef2a8-dce6-4124-aa0f-7e946ca4fc79","Expense","Transport",20.84,"2026-03-08 23:47:13","Taxi ride","Bank Transfer",false,"One-time"
"962ebdd6-f601-47fb-976b-cf1056411293","Expense","Food",12.92,"2026-03-08 06:28:55","Snacks","Card",false,"One-time"
"7cb629c2-a02b-44b9-93af-e8f31b77b923","Expense","Food",14.33,"2026-03-08 00:40:14","Restaurant","Cash",false,"One-time"
"afe06d47-edf8-45b6-93ad-e8f9b9a94b36","Expense","Transport",7.83,"2026-03-07 21:21:16","Auto ride","Bank Transfer",false,"One-time"
"928f2588-2f91-45fc-9f65-5a0d91ba5977","Expense","Entertainment",64.94,"2026-03-06 19:36:19","Outing with friends","Cash",false,"One-time"
"5f46d054-6fed-4da1-9d17-95660ada9864","Expense","Transport",4.55,"2026-03-06 14:14:16","Bus ride","Cash",false,"One-time"
"9f185236-bee2-4c99-8cba-260bf32fcba2","Expense","Food",8.57,"2026-03-06 10:54:35","Mess meal","Cash",false,"One-time"
"e5ad2797-b567-494b-86b4-969dcb2f1d1e","Expense","Food",15.65,"2026-03-05 04:50:12","Snacks","Card",false,"One-time"
"cc4a53dd-5a3f-470a-b11f-a3ef45612bfe","Expense","Transport",3.46,"2026-03-05 02:18:28","Auto ride","Cash",false,"One-time"
"65e2f79d-4704-4c8c-ba20-aa119c7b7247","Income","Part-time",464.22,"2026-03-04 14:56:50","Freelance project","Card",false,"One-time"
"6a9b61a4-33aa-4613-b8a6-24a26ac3abf1","Expense","Transport",6.14,"2026-03-04 03:04:23","Bus ride","Card",false,"One-time"
"7875d65f-206e-450d-beea-1fe7ade89183","Expense","Transport",2.96,"2026-03-03 14:03:23","Bus ride","Card",false,"One-time"
"17e699b8-857e-4b6e-9148-e0af93155beb","Expense","Transport",3.97,"2026-03-03 12:18:13","Metro ride","Bank Transfer",false,"One-time"
"c17b88fd-7104-4690-9778-c186d0b8a0a5","Income","Allowance",916.79,"2026-03-02 02:21:12","Parental support","Bank Transfer",true,"Monthly"
"9e7b835c-f318-46c3-b2e3-c7a65e66e608","Expense","Transport",8.86,"2026-03-01 15:41:32","Metro ride","Cash",false,"One-time"
"a5cb3ca7-fd2d-482f-b22e-6fe755ecc256","Expense","Rent",573.41,"2026-03-01 07:32:52","Monthly rent","Bank Transfer",true,"Monthly"
"7e515e44-e40d-4726-8ded-aceb46bb004c","Expense","Food",9.38,"2026-03-01 06:12:18","Snacks","Bank Transfer",false,"One-time"
"077576c7-0fc8-4936-a601-996dc7e1e37c","Expense","Food",5.91,"2026-02-27 20:13:37","Mess meal","Card",false,"One-time"
"b9fa1053-5dd9-4d9f-9a9d-79915a7db7e5","Expense","Food",20.04,"2026-02-27 03:03:12","Restaurant","Card",false,"One-time"
"c0551137-00de-45ee-93a6-720eda6f0bdd","Expense","Transport",9.52,"2026-02-27 01:52:21","Metro ride","Bank Transfer",false,"One-time"
"e473202e-db5b-4fef-a363-e326f3f51254","Expense","Transport",16.64,"2026-02-26 14:03:19","Taxi ride","Bank Transfer",false,"One-time"
"1a338931-f12e-4b1b-b386-f7b3c000b83b","Expense","Transport",4.39,"2026-02-26 13:56:39","Bus ride","Bank Transfer",false,"One-time"
"5498d567-6e2c-42d2-bb55-020afc5466dd","Expense","Transport",9.93,"2026-02-26 08:12:54","Bus ride","Bank Transfer",false,"One-time"
"23984b0a-1e5b-4965-9a5d-68aeac9d668e","Expense","Transport",6.5,"2026-02-26 00:29:33","Auto ride","Cash",false,"One-time"
"417240e7-5966-4da1-bf06-e5e5dc88e174","Expense","Transport",5.35,"2026-02-25 13:14:55","Bus ride","Card",false,"One-time"
"46464c4c-53b6-45b7-b759-ecc7b04d56d0","Expense","Transport",6.08,"2026-02-25 12:34:05","Bus ride","Bank Transfer",false,"One-time"
"6f46e7c7-6fd5-41fe-b933-fde92ea17bd2","Expense","Transport",1.9,"2026-02-25 01:56:46","Metro ride","Card",false,"One-time"
"9b79a154-51b7-4394-8171-44bccd2070a0","Expense","Transport",8.99,"2026-02-24 02:08:16","Metro ride","Bank Transfer",false,"One-time"
"2223b476-07fb-41d7-80b4-10841d5d6b82","Expense","Transport",9.87,"2026-02-23 19:13:00","Metro ride","Bank Transfer",false,"One-time"
"58fb08a5-aa15-4ba7-a5a7-f5a330635eef","Expense","Transport",8.37,"2026-02-23 11:12:05","Auto ride","Cash",false,"One-time"
"81c8e1bf-d462-4ede-902c-224d01fb4973","Expense","Transport",2.06,"2026-02-22 23:36:43","Metro ride","Cash",false,"One-time"
"ba558ff2-3046-4b1c-a6db-600b3ea106f1","Expense","Transport",15.05,"2026-02-22 17:39:16","Taxi ride","Card",false,"One-time"
"b0be5727-c14e-45fe-b967-8ca7f93fb0ab","Expense","Transport",5.18,"2026-02-21 21:41:03","Auto ride","Card",false,"One-time"
"29a67317-349b-4521-bfbc-09be5b9506b6","Expense","Transport",29.47,"2026-02-20 14:48:06","Taxi ride","Cash",false,"One-time"
"38a70af3-1af6-424c-89f6-2b2838db0756","Expense","Entertainment",79.12,"2026-02-19 13:32:41","Concert","Card",false,"One-time"
"01bbd22a-37ab-4c4f-a338-95bd217ef37c","Expense","Food",20.66,"2026-02-19 13:28:05","Restaurant","Card",false,"One-time"
"0e87a25e-6c88-4b69-bae7-be3e9ab6ce06","Expense","Transport",4.52,"2026-02-19 04:40:32","Auto ride","Card",false,"One-time"
"f1981cea-c74e-4f18-ba75-3983ec647909","Expense","Transport",38.94,"2026-02-19 00:47:14","Taxi ride","Cash",false,"One-time"
"fdba3d79-3207-4905-a2db-34ec873b390f","Expense","Food",20.26,"2026-02-18 18:43:06","Restaurant","Card",false,"One-time"
"fcd2a3cd-bbaa-423c-be77-b6ec88a8a84a","Expense","Transport",19.87,"2026-02-18 14:20:00","Taxi ride","Cash",false,"One-time"
"2d05e845-96ec-405c-b990-ef88e955a8a9","Expense","Groceries",78.07,"2026-02-18 05:50:15","Groceries","Cash",false,"One-time"
"aac419b4-4a54-4728-8452-635bd6f75708","Expense","Food",6.21,"2026-02-17 16:24:07","Groceries","Bank Transfer",false,"One-time"
"6939b2e9-c24e-4e39-95ed-dab8280b01e1","Expense","Shopping",72.39,"2026-02-16 09:38:21","Clothes","Bank Transfer",false,"One-time"
"0076add0-c0af-4c5f-a1b1-57a37914e114","Expense","Transport",35.69,"2026-02-15 21:07:22","Taxi ride","Card",false,"One-time"
"fb6e07b2-18e3-4c88-be95-e06ee2373008","Expense","Groceries",61.68,"2026-02-14 02:30:01","Mess meal","Card",false,"One-time"
"3db7e843-8261-4c22-8351-1bae5b3b4daf","Income","Part-time",444.79,"2026-02-13 18:02:31","Freelance project","Card",false,"One-time"
"c184aa00-fe5d-4b49-bcfa-13cfaeb7aa9c","Expense","Transport",2.56,"2026-02-13 05:53:49","Bus ride","Card",false,"One-time"
"91a286e7-1cf7-4618-b190-17d9a9e1a332","Expense","Transport",19.26,"2026-02-13 03:55:17","Taxi ride","Cash",false,"One-time"
"c1de999f-cc66-4a37-845e-58a5fbe82dba","Expense","Groceries",74.65,"2026-02-13 03:20:09","Snacks","Card",false,"One-time"
"1216c544-5fb9-4a0e-8fb8-4815b2c7885b","Expense","Food",24.6,"2026-02-11 12:16:05","Restaurant","Card",false,"One-time"
"ac65b4b5-d57b-4428-81a2-1d6c4a07cf21","Expense","Transport",20.96,"2026-02-11 08:15:06","Taxi ride","Card",false,"One-time"
"1c2a0fae-8de5-44c1-a248-e5a90eac948e","Expense","Utilities",68.23,"2026-02-11 00:17:50","Electricity, water, internet","Bank Transfer",true,"Monthly"
"de014973-ef7f-462f-98f4-ccbe54c3139e","Expense","Food",18.25,"2026-02-09 22:28:17","Snacks","Card",false,"One-time"
"998af9cf-820d-441e-a658-e539bd4ba2bb","Expense","Transport",27.39,"2026-02-09 03:43:33","Taxi ride","Bank Transfer",false,"One-time"
"92ced145-1a21-4f80-a667-320d6636aa2b","Expense","Transport",5.69,"2026-02-08 15:23:02","Auto ride","Bank Transfer",false,"One-time"
"e4c7fcd9-0e5c-49e8-9bfe-a98c3e1ee8ff","Expense","Food",22.68,"2026-02-07 19:32:51","Snacks","Bank Transfer",false,"One-time"
"eb4b260b-5990-4eb8-bb1c-b47b25e3ec9e","Expense","Food",23.28,"2026-02-07 14:38:21","Restaurant","Bank Transfer",false,"One-time"
"7650627a-123b-4ee3-8dc3-3faaaf389ed6","Expense","Transport",7.95,"2026-02-07 14:00:14","Bus ride","Bank Transfer",false,"One-time"
"dde74f34-dcd9-4753-95ec-b2302f3da1ab","Expense","Transport",6.82,"2026-02-07 05:21:19","Bus ride","Cash",false,"One-time"
"edf11b2b-9866-42b4-8542-8428c73aa0e3","Expense","Entertainment",18.75,"2026-02-06 07:08:51","Movie","Cash",false,"One-time"
"3d175f86-0a7e-486f-b7b8-52096ccc60df","Expense","Food",5.54,"2026-02-06 01:39:20","Mess meal","Card",false,"One-time"
"8609b1ff-0784-46c0-b376-49c9273f7e83","Income","Allowance",903.35,"2026-02-05 14:05:51","Parental support","Bank Transfer",true,"Monthly"
"a815e2d0-8e32-4237-963c-abeff3c6b347","Expense","Food",8.08,"2026-02-05 05:16:49","Groceries","Bank Transfer",false,"One-time"
"c174f3de-055c-4259-8866-cfa237c2ce5e","Expense","Rent",577.45,"2026-02-05 00:07:42","Monthly rent","Bank Transfer",true,"Monthly"
"1e7c9a32-fd32-459d-97e5-90f2de4c1600","Expense","Transport",6.54,"2026-02-04 00:38:45","Bus ride","Cash",false,"One-time"
"6ec454d3-697e-4715-a060-a6c376f4942d","Expense","Food",19.5,"2026-02-03 12:44:07","Snacks","Card",false,"One-time"
"5a3acfa6-08d3-4559-ba66-17ef293e49cd","Expense","Transport",25.04,"2026-02-02 17:03:18","Taxi ride","Bank Transfer",false,"One-time"
"7ad798f8-e260-418b-828f-e3f1eb7ff0c8","Expense","Food",21.79,"2026-02-02 15:17:38","Groceries","Card",false,"One-time"
"3fb97127-ea3f-45a5-a57c-ec748c650192","Expense","Transport",8.15,"2026-02-02 01:24:20","Bus ride","Cash",false,"One-time"
"b2573df1-6a72-4609-be98-464bca6e0239","Expense","Food",18.45,"2026-02-01 19:30:00","Groceries","Bank Transfer",false,"One-time"
"7ace5649-b619-4f84-aab5-9aa4095ba87b","Expense","Transport",6.54,"2026-02-01 15:27:51","Bus ride","Bank Transfer",false,"One-time"
"0f17525e-c649-4917-a7c4-4ae1e3e194c1","Expense","Food",18.06,"2026-02-01 14:53:39","Restaurant","Cash",false,"One-time"
"586a64ab-bd94-4258-9aec-86d192f7ce92","Income","Part-time",265.97,"2026-02-01 10:27:11","Freelance project","Card",false,"One-time"
"bf3bee95-cb1f-43b8-9496-32712998466e","Expense","Entertainment",63.62,"2026-01-28 05:45:01","Outing with friends","Cash",false,"One-time"
"3314d89f-c9fb-4ec0-8683-0d67e8caf281","Expense","Transport",6.31,"2026-01-28 01:26:30","Auto ride","Card",false,"One-time"
"268baf92-cf02-4757-bc3f-51992598260b","Expense","Transport",5.62,"2026-01-27 05:09:32","Metro ride","Card",false,"One-time"
"496408ea-020d-45f5-bce7-902ba25da887","Expense","Transport",7.98,"2026-01-26 12:30:53","Metro ride","Bank Transfer",false,"One-time"
"b13b7718-72f8-45b1-a0c4-e69a55f8e8a7","Expense","Food",7.76,"2026-01-25 16:26:50","Groceries","Card",false,"One-time"
"6de6fcff-56b3-45ac-8c23-c9421e2e8a0f","Expense","Groceries",67.96,"2026-01-25 05:27:03","Restaurant","Bank Transfer",false,"One-time"
"ec81b426-6192-41fc-8b38-c51828a7c4ca","Expense","Food",6.7,"2026-01-25 00:45:51","Snacks","Card",false,"One-time"
"ec743984-185f-43ef-85fc-ff35c8abae9f","Expense","Food",21.54,"2026-01-24 10:58:22","Restaurant","Bank Transfer",false,"One-time"
"6080bb4d-4ace-4921-8d19-af0d3e2fe0ab","Expense","Transport",2.28,"2026-01-23 13:53:26","Bus ride","Card",false,"One-time"
"f89b69f4-dbfd-4b81-90a4-3cd18e187ff0","Expense","Transport",2.39,"2026-01-23 12:33:47","Metro ride","Bank Transfer",false,"One-time"
"2bba459d-84fa-42d5-8771-21fe101f5000","Expense","Shopping",191.93,"2026-01-21 17:05:12","Clothes","Bank Transfer",false,"One-time"
"aa763f5a-41e4-4a71-8ea1-98616a777393","Expense","Transport",18.72,"2026-01-21 14:48:28","Taxi ride","Bank Transfer",false,"One-time"
"958f8398-2948-4545-8d5b-6bacb8251525","Expense","Transport",6.36,"2026-01-20 13:07:07","Auto ride","Cash",false,"One-time"
"dd173f62-bfca-452e-8d79-44b054506993","Expense","Transport",5.36,"2026-01-19 06:52:49","Auto ride","Cash",false,"One-time"
"3ef1b2d2-e67f-439c-b975-003b697df7b1","Expense","Food",15.43,"2026-01-18 09:13:05","Restaurant","Cash",false,"One-time"
"e371001d-5969-4f22-a0e3-6af492f255f2","Expense","Food",13.97,"2026-01-17 11:07:03","Mess meal","Card",false,"One-time"
"5388d47a-1b98-43a0-8699-542b5a48cf8e","Expense","Transport",9.92,"2026-01-17 04:07:23","Auto ride","Card",false,"One-time"
"9f106585-828f-4c92-b327-4f1725fa8ac9","Expense","Transport",33.29,"2026-01-16 20:27:28","Taxi ride","Card",false,"One-time"
"e1cc43a7-5559-48da-b26f-ce6a4681acf4","Expense","Transport",9.33,"2026-01-16 01:47:10","Auto ride","Cash",false,"One-time"
"8533f2c5-7c8a-47ba-8827-3f819ecec402","Expense","Food",21.83,"2026-01-14 16:07:46","Snacks","Bank Transfer",false,"One-time"
"09ec6b9d-a535-4b4b-a260-03d79f797552","Expense","Food",23.87,"2026-01-14 14:54:33","Groceries","Cash",false,"One-time"
"7daa8e00-8fdc-44dd-afc0-b56c25df39aa","Expense","Transport",9.06,"2026-01-14 01:59:57","Auto ride","Cash",false,"One-time"
"ca77c3a7-a322-4ed7-aeed-3893b870dd85","Expense","Transport",36.8,"2026-01-13 18:35:33","Taxi ride","Bank Transfer",false,"One-time"
